1529595444;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595444;total;2206824.00;1971648.00;4178472.00;985824;1103412;16676.00;16668.00;33344.00;8334;8338;0.00;0.00;0;0
1529595445;vif1.0;1260702.62;658205.62;1918908.25;329761;631612;7634.73;7694.61;15329.34;3855;3825;0.00;0.00;0;0
1529595445;vif6.0;762942.12;1155848.38;1918790.50;579080;382234;7664.67;7636.73;15301.40;3826;3840;0.00;0.00;0;0
1529595445;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;total;2023644.75;1814054.00;3837698.75;908841;1013846;15299.40;15331.34;30630.74;7681;7665;0.00;0.00;0;0
1529595445;vif1.0;1266226.00;659864.00;1926090.00;329932;633113;7680.00;7698.00;15378.00;3849;3840;0.00;0.00;0;0
1529595445;vif6.0;769220.00;1157524.00;1926744.00;578762;384610;7712.00;7676.00;15388.00;3838;3856;0.00;0.00;0;0
1529595445;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595445;total;2035446.00;1817388.00;3852834.00;908694;1017723;15392.00;15374.00;30766.00;7687;7696;0.00;0.00;0;0
1529595446;vif1.0;1358812.38;707796.44;2066608.88;354606;680765;8237.53;8253.49;16491.02;4135;4127;0.00;0.00;0;0
1529595446;vif6.0;823171.69;1243487.00;2066658.75;622987;412409;8255.49;8237.53;16493.01;4127;4136;0.00;0.00;0;0
1529595446;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595446;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595446;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
